gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Family,OnlineService,StreamingService,FullService,security,backup,protect,support,InsuranceServices
Female,0,No,No,1,No,0,DSL,1,2,1,1,1,1,0,No,Bank transfer,29.95,2995.0,1,0,0,0,0,0,1,0,0,1
Female,0,No,No,1,Yes,1,DSL,1,1,1,1,1,1,0,No,Mailed check,45.3,4530.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,8,Yes,2,Fiber optic,1,1,1,1,1,2,0,No,Bank transfer,84.5,66265.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,33,Yes,1,DSL,2,1,2,1,2,2,1,No,Credit card,74.75,245330.0,0,0,0,1,0,1,0,1,0,2
Female,0,No,No,13,Yes,1,Fiber optic,1,2,2,1,1,1,0,Yes,Electronic check,79.25,111165.0,1,0,0,0,0,0,1,1,0,2
Female,0,Yes,No,1,No,0,DSL,1,1,1,1,1,1,0,Yes,Electronic check,24.8,2480.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,No,20,Yes,1,DSL,1,2,1,1,1,1,0,Yes,Mailed check,51.8,102385.0,0,0,0,0,0,0,1,0,0,1
Male,0,No,No,3,No,0,DSL,1,1,1,2,1,1,0,No,Electronic check,30.4,8215.0,0,0,0,0,0,0,0,0,1,1
Female,0,No,No,13,Yes,1,No,0,0,0,0,0,0,1,No,Electronic check,19.65,24480.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,40,Yes,2,DSL,1,2,1,1,1,1,0,No,Credit card,56.6,237910.0,0,0,0,0,0,0,1,0,0,1
Male,0,Yes,Yes,43,Yes,2,DSL,2,1,1,2,1,2,1,Yes,Credit card,71.9,317335.0,0,0,0,0,0,1,0,0,1,2
Male,0,Yes,No,6,Yes,1,Fiber optic,1,2,2,1,1,2,0,Yes,Electronic check,91.0,53100.0,1,0,0,0,0,0,1,1,0,2
Female,0,Yes,Yes,69,Yes,1,No,0,0,0,0,0,0,2,No,Bank transfer,19.75,137540.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,72,Yes,2,Fiber optic,2,2,2,1,2,2,2,No,Credit card,109.7,812930.0,0,0,1,1,1,1,1,1,0,3
Male,0,Yes,Yes,59,Yes,1,No,0,0,0,0,0,0,2,No,Credit card,19.3,119270.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,20,Yes,1,Fiber optic,2,2,1,2,2,1,0,Yes,Electronic check,96.55,190165.0,0,0,1,0,0,1,1,0,1,3
Male,0,Yes,Yes,24,Yes,2,No,0,0,0,0,0,0,2,Yes,Bank transfer,24.1,58740.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,59,Yes,2,Fiber optic,1,2,2,2,2,2,0,Yes,Electronic check,111.35,651975.0,0,0,0,1,0,0,1,1,1,3
Male,0,Yes,Yes,72,Yes,2,Fiber optic,1,2,2,2,2,2,2,Yes,Bank transfer,112.25,804165.0,0,0,0,1,0,0,1,1,1,3
Male,0,No,Yes,1,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.75,2075.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,27,Yes,1,Fiber optic,2,1,1,2,2,2,1,Yes,Credit card,101.9,268115.0,0,0,0,1,0,1,0,0,1,2
Female,0,No,No,14,Yes,1,Fiber optic,1,2,1,2,1,1,0,Yes,Credit card,80.05,111230.0,0,0,0,0,0,0,1,0,1,2
Male,0,Yes,Yes,71,Yes,2,Fiber optic,2,1,2,1,2,2,2,No,Electronic check,105.55,740550.0,0,0,0,1,0,1,0,1,0,2
Male,0,No,Yes,13,Yes,1,Fiber optic,1,1,1,1,2,1,0,Yes,Credit card,78.3,103395.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,44,Yes,1,Fiber optic,1,1,1,1,1,1,0,No,Credit card,68.85,295895.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,33,Yes,1,Fiber optic,1,2,1,2,1,1,1,Yes,Bank transfer,79.95,268485.0,0,0,0,0,0,0,1,0,1,2
Male,0,Yes,Yes,72,No,0,DSL,2,2,2,2,1,2,2,Yes,Credit card,55.45,417920.0,0,0,1,0,0,1,1,1,1,4
Male,0,No,No,1,Yes,1,Fiber optic,1,1,1,1,1,2,0,No,Electronic check,79.9,7990.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,19,Yes,1,Fiber optic,2,1,2,2,2,2,0,Yes,Electronic check,106.6,193445.0,1,0,0,1,0,1,0,1,1,3
Male,0,Yes,No,64,Yes,1,Fiber optic,1,2,2,2,2,2,1,Yes,Credit card,102.45,665410.0,0,0,0,1,0,0,1,1,1,3
Male,0,No,No,2,Yes,1,DSL,1,1,1,1,1,1,0,Yes,Credit card,46.0,8450.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,1,No,0,DSL,1,1,1,1,1,1,0,No,Electronic check,25.25,2525.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,Yes,61,Yes,1,No,0,0,0,0,0,0,2,No,Mailed check,19.75,112420.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,29,Yes,1,No,0,0,0,0,0,0,1,No,Electronic check,20.0,54005.0,0,0,0,0,0,0,0,0,0,0
Male,1,Yes,No,23,Yes,2,Fiber optic,1,1,1,1,1,2,0,No,Electronic check,86.8,197585.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,57,No,0,DSL,2,2,2,1,2,2,0,Yes,Bank transfer,58.75,343745.0,0,0,1,1,1,1,1,1,0,3
Male,0,Yes,Yes,72,No,0,DSL,2,2,2,2,1,1,2,No,Credit card,45.25,313980.0,0,0,1,0,0,1,1,1,1,4
Male,0,Yes,No,66,No,0,DSL,2,2,2,2,2,1,2,Yes,Bank transfer,56.6,378920.0,0,0,1,0,0,1,1,1,1,4
Male,0,Yes,Yes,65,Yes,2,DSL,1,2,2,2,2,2,2,Yes,Bank transfer,84.2,532450.0,0,0,0,1,0,0,1,1,1,3
Female,0,No,No,8,Yes,1,Fiber optic,1,1,1,1,2,1,0,Yes,Bank transfer,80.0,62460.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,4,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,70.15,26835.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,71,Yes,2,No,0,0,0,0,0,0,2,No,Bank transfer,24.75,183690.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,1,Yes,1,No,0,0,0,0,0,0,1,Yes,Electronic check,20.2,2020.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,No,4,Yes,1,DSL,1,1,1,2,1,1,0,No,Mailed check,50.05,17935.0,1,0,0,0,0,0,0,0,1,1
Female,0,No,No,12,Yes,1,No,0,0,0,0,0,0,1,Yes,Bank transfer,19.35,21935.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,24,No,0,DSL,2,1,1,1,2,2,1,Yes,Mailed check,50.6,128875.0,0,0,0,1,0,1,0,0,0,1
Female,0,Yes,Yes,31,Yes,1,DSL,2,1,2,2,2,2,1,Yes,Mailed check,81.15,254575.0,0,0,0,1,0,1,0,1,1,3
Female,0,Yes,No,1,Yes,1,DSL,1,1,1,1,2,1,0,No,Mailed check,55.2,5520.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,No,30,Yes,2,Fiber optic,1,1,1,2,1,2,0,Yes,Credit card,89.9,272315.0,0,0,0,0,0,0,0,0,1,1
Female,0,Yes,Yes,47,Yes,2,DSL,2,2,1,2,2,2,2,Yes,Credit card,85.3,410725.0,0,0,1,1,1,1,1,0,1,3
Male,0,No,No,54,Yes,2,Fiber optic,2,2,1,2,2,2,2,Yes,Credit card,108.0,576065.0,0,0,1,1,1,1,1,0,1,3
Male,0,No,No,50,Yes,1,Fiber optic,2,2,1,2,1,2,0,Yes,Credit card,93.5,474750.0,0,0,1,0,0,1,1,0,1,3
Male,0,No,No,1,Yes,1,Fiber optic,2,1,1,1,1,2,0,Yes,Mailed check,84.6,8460.0,1,0,0,0,0,1,0,0,0,1
Female,0,No,No,72,Yes,1,No,0,0,0,0,0,0,2,No,Credit card,20.25,156690.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,29,Yes,2,No,0,0,0,0,0,0,0,No,Electronic check,25.15,70200.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,2,Yes,2,DSL,1,2,1,1,1,1,0,Yes,Mailed check,54.4,11410.0,1,0,0,0,0,0,1,0,0,1
Female,0,No,No,10,No,0,DSL,1,1,1,2,1,1,2,Yes,Mailed check,29.6,29905.0,0,0,0,0,0,0,0,0,1,1
Male,0,Yes,No,18,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,73.15,130595.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,11,Yes,1,Fiber optic,1,2,1,1,2,2,0,Yes,Electronic check,95.0,112030.0,1,0,0,1,0,0,1,0,0,1
Male,0,No,No,16,Yes,1,No,0,0,0,0,0,0,2,No,Mailed check,19.75,28435.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,72,Yes,2,DSL,1,2,2,2,2,2,2,No,Bank transfer,86.6,635050.0,0,0,0,1,0,0,1,1,1,3
Male,0,No,No,72,Yes,2,Fiber optic,1,2,2,2,2,2,2,No,Bank transfer,109.2,787830.0,0,0,0,1,0,0,1,1,1,3
Female,0,Yes,Yes,41,Yes,1,DSL,2,1,1,2,2,2,1,Yes,Credit card,74.7,318765.0,0,0,0,1,0,1,0,0,1,2
Female,1,Yes,No,65,Yes,1,Fiber optic,2,2,2,1,1,2,0,No,Electronic check,94.4,612615.0,0,0,1,0,0,1,1,1,0,3
Female,1,No,No,13,Yes,1,DSL,1,2,2,1,1,1,0,Yes,Electronic check,54.8,73130.0,0,0,0,0,0,0,1,1,0,2
Male,1,No,No,4,Yes,1,Fiber optic,2,1,1,1,1,1,0,No,Electronic check,75.35,27340.0,0,0,0,0,0,1,0,0,0,1
Male,0,No,No,41,Yes,2,DSL,1,1,2,1,1,2,1,No,Mailed check,65.0,253180.0,0,0,0,0,0,0,0,1,0,1
Male,1,No,No,15,Yes,1,Fiber optic,1,2,1,1,1,1,0,Yes,Electronic check,74.4,107430.0,1,0,0,0,0,0,1,0,0,1
Male,0,No,No,1,Yes,1,DSL,2,1,1,1,1,1,0,Yes,Mailed check,48.55,4855.0,1,0,0,0,0,1,0,0,0,1
Male,0,No,No,42,Yes,2,Fiber optic,2,2,2,1,1,2,1,Yes,Electronic check,99.0,429845.0,0,0,1,0,0,1,1,1,0,3
Female,0,Yes,No,51,Yes,1,Fiber optic,2,2,2,1,2,1,1,Yes,Electronic check,93.5,461955.0,0,0,1,0,0,1,1,1,0,3
Female,0,Yes,Yes,2,Yes,1,Fiber optic,1,1,1,1,1,1,0,No,Electronic check,70.4,14715.0,1,0,0,0,0,0,0,0,0,0
Male,1,Yes,No,1,No,0,DSL,1,2,1,1,2,1,0,No,Electronic check,40.2,4020.0,1,0,0,0,0,0,1,0,0,1
Male,0,No,Yes,32,Yes,2,DSL,1,2,2,2,2,2,1,No,Credit card,83.7,263330.0,0,0,0,1,0,0,1,1,1,3
Male,0,No,No,10,Yes,1,No,0,0,0,0,0,0,0,Yes,Mailed check,19.85,19305.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,67,No,0,DSL,1,2,2,2,2,2,2,Yes,Electronic check,59.55,410390.0,0,0,0,1,0,0,1,1,1,3
Female,0,Yes,Yes,61,Yes,2,Fiber optic,2,2,2,2,2,2,2,No,Credit card,115.1,700815.0,0,0,1,1,1,1,1,1,1,4
Male,0,No,No,50,Yes,2,Fiber optic,2,2,2,2,2,2,1,No,Credit card,114.35,579110.0,0,0,1,1,1,1,1,1,1,4
Female,0,Yes,No,2,Yes,1,DSL,1,1,1,1,1,1,0,Yes,Credit card,44.6,8055.0,1,0,0,0,0,0,0,0,0,0
Female,1,Yes,No,29,No,0,DSL,2,1,2,1,1,2,0,Yes,Electronic check,45.0,122865.0,0,0,0,0,0,1,0,1,0,2
Male,1,No,No,3,No,0,DSL,1,1,2,1,1,2,0,Yes,Electronic check,41.15,13220.0,1,0,0,0,0,0,0,1,0,1
Male,1,No,No,13,Yes,2,Fiber optic,1,2,2,1,2,2,0,Yes,Electronic check,106.9,136430.0,1,0,0,1,0,0,1,1,0,2
Male,1,Yes,No,57,Yes,2,Fiber optic,1,2,1,1,1,2,0,Yes,Electronic check,89.85,492535.0,0,0,0,0,0,0,1,0,0,1
Female,0,No,No,31,No,0,DSL,2,2,1,2,1,2,2,Yes,Bank transfer,49.85,152010.0,0,0,1,0,0,1,1,0,1,3
Female,0,Yes,No,45,Yes,2,Fiber optic,2,2,2,2,2,2,1,No,Mailed check,113.3,503225.0,0,0,1,1,1,1,1,1,1,4
Female,0,Yes,Yes,61,Yes,2,DSL,2,2,2,2,2,2,2,No,Mailed check,88.1,552675.0,0,0,1,1,1,1,1,1,1,4
Male,0,No,No,50,Yes,2,No,0,0,0,0,0,0,2,No,Bank transfer,24.9,119525.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,19,Yes,1,Fiber optic,2,2,1,2,2,2,0,Yes,Mailed check,105.0,200725.0,0,0,1,1,1,1,1,0,1,3
Male,0,No,No,59,Yes,1,No,0,0,0,0,0,0,2,No,Mailed check,19.35,109960.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,71,Yes,2,No,0,0,0,0,0,0,2,Yes,Credit card,24.25,173295.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,16,Yes,1,Fiber optic,1,1,1,2,2,2,0,Yes,Electronic check,94.45,151120.0,1,0,0,1,0,0,0,0,1,1
Male,0,Yes,No,57,Yes,1,DSL,2,2,1,2,1,1,2,Yes,Electronic check,59.75,345015.0,0,0,1,0,0,1,1,0,1,3
Male,0,No,No,1,No,0,DSL,1,1,1,1,1,1,0,No,Bank transfer,24.8,2480.0,1,0,0,0,0,0,0,0,0,0
Male,1,Yes,No,20,Yes,2,Fiber optic,1,2,1,2,2,2,0,No,Electronic check,107.05,217205.0,0,0,0,1,0,0,1,0,1,2
Male,0,No,No,1,Yes,1,Fiber optic,1,1,1,1,1,1,0,No,Mailed check,70.6,7060.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,No,5,Yes,2,Fiber optic,1,2,1,2,1,1,0,Yes,Electronic check,85.4,40110.0,1,0,0,0,0,0,1,0,1,2
Female,0,Yes,No,52,Yes,2,Fiber optic,1,2,2,1,2,2,0,Yes,Electronic check,105.05,562485.0,1,0,0,1,0,0,1,1,0,2
Male,1,Yes,No,21,Yes,1,DSL,2,2,1,1,1,2,0,Yes,Bank transfer,64.95,133980.0,0,0,1,0,0,1,1,0,0,2
Male,0,No,No,14,No,0,DSL,1,1,2,2,2,2,0,Yes,Electronic check,55.0,77195.0,0,0,0,1,0,0,0,1,1,2
Female,0,No,No,5,Yes,1,DSL,1,2,1,1,1,1,0,No,Bank transfer,50.55,24475.0,0,0,0,0,0,0,1,0,0,1
Female,0,No,No,6,Yes,1,DSL,2,2,1,1,1,1,0,No,Mailed check,55.15,32290.0,0,0,1,0,0,1,1,0,0,2
Female,0,No,No,10,Yes,1,DSL,1,2,1,1,1,1,0,No,Electronic check,51.2,49825.0,0,0,0,0,0,0,1,0,0,1
Female,0,No,Yes,1,Yes,2,No,0,0,0,0,0,0,0,No,Mailed check,25.4,2540.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,68,Yes,2,DSL,2,1,1,1,1,1,0,No,Mailed check,54.45,368775.0,0,0,0,0,0,1,0,0,0,1
Male,0,Yes,Yes,18,Yes,1,Fiber optic,1,1,2,1,2,2,0,No,Mailed check,95.15,177995.0,1,0,0,1,0,0,0,1,0,1
Female,0,No,No,22,Yes,2,Fiber optic,1,1,1,1,1,1,1,Yes,Credit card,76.0,178360.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,20,Yes,1,DSL,1,1,1,1,1,1,0,Yes,Electronic check,44.35,92715.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,No,1,Yes,1,Fiber optic,1,1,1,1,1,1,0,No,Electronic check,70.0,7000.0,1,0,0,0,0,0,0,0,0,0
Male,1,No,No,8,Yes,1,Fiber optic,1,2,1,1,1,1,0,Yes,Electronic check,74.5,60655.0,1,0,0,0,0,0,1,0,0,1
Male,0,No,No,10,Yes,1,DSL,1,1,1,1,1,1,0,Yes,Credit card,44.85,43540.0,1,0,0,0,0,0,0,0,0,0
Male,1,No,No,24,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,76.1,171270.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,No,35,Yes,1,DSL,2,2,2,1,1,1,1,No,Mailed check,61.2,202120.0,0,0,1,0,0,1,1,1,0,3
Male,0,Yes,Yes,23,Yes,1,Fiber optic,1,2,2,2,1,1,1,No,Mailed check,86.8,194080.0,0,0,0,0,0,0,1,1,1,3
Female,1,No,No,6,Yes,1,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,89.35,56780.0,0,0,0,1,0,0,0,0,0,0
Female,0,No,No,12,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,19.7,22035.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.25,2025.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,71,Yes,1,Fiber optic,1,1,2,1,1,1,2,No,Electronic check,76.05,543645.0,0,0,0,0,0,0,0,1,0,1
Male,1,Yes,No,35,Yes,2,Fiber optic,1,1,2,1,2,2,0,Yes,Electronic check,100.8,343750.0,0,0,0,1,0,0,0,1,0,1
Male,0,Yes,Yes,40,Yes,2,DSL,1,1,2,1,2,2,0,Yes,Electronic check,74.55,301575.0,0,0,0,1,0,0,0,1,0,1
Female,0,No,Yes,1,Yes,1,Fiber optic,2,1,1,1,1,1,0,Yes,Mailed check,73.6,7360.0,1,0,0,0,0,1,0,0,0,1
Male,0,No,No,23,Yes,1,DSL,1,1,1,1,2,2,1,Yes,Bank transfer,64.9,150980.0,0,0,0,1,0,0,0,0,0,0
Female,1,No,No,4,Yes,2,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,95.45,39610.0,1,0,0,1,0,0,0,0,0,0
Male,0,No,No,4,Yes,1,Fiber optic,1,1,2,2,1,2,0,Yes,Electronic check,90.4,35665.0,0,0,0,0,0,0,0,1,1,2
Female,0,Yes,Yes,68,No,0,DSL,1,2,2,2,2,2,2,No,Credit card,60.3,410900.0,0,0,0,1,0,0,1,1,1,3
Male,0,No,Yes,38,Yes,2,Fiber optic,1,2,1,1,1,1,0,Yes,Mailed check,81.85,314170.0,0,0,0,0,0,0,1,0,0,1
Male,0,Yes,Yes,52,Yes,2,No,0,0,0,0,0,0,2,No,Mailed check,24.8,122910.0,0,0,0,0,0,0,0,0,0,0
Male,1,Yes,No,32,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,74.9,230335.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,29,Yes,1,DSL,1,1,2,2,2,2,2,No,Mailed check,75.55,205440.0,0,0,0,1,0,0,0,1,1,2
Male,1,Yes,Yes,38,Yes,2,Fiber optic,1,2,1,1,2,2,0,No,Electronic check,101.15,374185.0,0,0,0,1,0,0,1,0,0,1
Male,0,No,Yes,48,Yes,2,DSL,2,1,2,1,2,2,1,Yes,Credit card,78.75,368245.0,0,0,0,1,0,1,0,1,0,2
Female,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,Yes,Bank transfer,19.25,1925.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,22,Yes,1,Fiber optic,2,1,1,2,1,2,0,Yes,Electronic check,89.05,188625.0,0,0,0,0,0,1,0,0,1,2
Female,0,No,No,43,Yes,2,Fiber optic,2,2,2,2,2,2,2,No,Credit card,115.05,489510.0,0,0,1,1,1,1,1,1,1,4
Female,1,Yes,No,5,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,69.35,34160.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,5,Yes,1,Fiber optic,1,1,1,1,2,1,0,Yes,Electronic check,80.6,41555.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,51,Yes,2,Fiber optic,2,2,1,2,2,2,1,No,Credit card,110.05,568640.0,0,0,1,1,1,1,1,0,1,3
Male,0,No,No,71,Yes,1,No,0,0,0,0,0,0,2,Yes,Credit card,19.9,135510.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,38,Yes,1,DSL,2,2,1,2,2,2,1,No,Credit card,80.3,305865.0,1,0,1,1,1,1,1,0,1,3
Male,1,Yes,No,24,Yes,1,Fiber optic,1,1,2,1,2,2,0,Yes,Electronic check,93.15,223105.0,1,0,0,1,0,0,0,1,0,1
Male,0,Yes,No,35,Yes,2,Fiber optic,1,1,1,2,2,1,0,Yes,Credit card,91.5,323635.0,0,0,0,0,0,0,0,0,1,1
Female,1,No,No,54,Yes,2,DSL,2,2,1,2,2,2,1,No,Bank transfer,82.45,435010.0,1,0,1,1,1,1,1,0,1,3
Female,0,Yes,Yes,72,No,0,DSL,1,2,2,2,2,2,2,Yes,Electronic check,60.0,426400.0,0,0,0,1,0,0,1,1,1,3
Male,0,No,No,1,Yes,1,DSL,1,1,1,1,1,1,0,Yes,Electronic check,44.8,4480.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,9,Yes,1,DSL,2,1,1,1,1,1,1,No,Mailed check,48.6,42230.0,0,0,0,0,0,1,0,0,0,1
Male,0,No,No,69,No,0,DSL,2,2,1,2,2,2,2,Yes,Bank transfer,60.05,417670.0,0,0,1,1,1,1,1,0,1,3
Female,0,Yes,No,52,Yes,2,Fiber optic,1,2,1,2,2,2,0,Yes,Credit card,102.7,513810.0,0,0,0,1,0,0,1,0,1,2
Female,1,Yes,No,11,Yes,1,Fiber optic,1,1,1,2,2,1,0,Yes,Electronic check,82.9,88005.0,0,0,0,0,0,0,0,0,1,1
Female,1,No,No,2,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,70.35,13905.0,1,0,0,0,0,0,0,0,0,0
Female,1,Yes,Yes,28,No,0,DSL,1,1,1,1,2,1,0,Yes,Electronic check,35.9,97365.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,17,Yes,2,Fiber optic,1,1,2,1,1,1,0,Yes,Credit card,82.65,147005.0,0,0,0,0,0,0,0,1,0,1
Female,0,Yes,Yes,35,Yes,1,No,0,0,0,0,0,0,2,Yes,Mailed check,19.85,73935.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,8,Yes,1,No,0,0,0,0,0,0,1,Yes,Mailed check,19.2,16195.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,46,Yes,2,Fiber optic,1,2,2,1,2,1,1,Yes,Credit card,94.9,442295.0,0,0,0,0,0,0,1,1,0,2
Female,0,No,No,7,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,73.85,51125.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,2,Yes,2,Fiber optic,1,1,2,1,1,1,0,No,Mailed check,80.6,15580.0,1,0,0,0,0,0,0,1,0,1
Male,0,Yes,Yes,68,Yes,2,DSL,1,2,2,2,1,2,1,Yes,Bank transfer,75.8,529395.0,1,0,0,0,0,0,1,1,1,3
Female,0,No,No,43,Yes,2,Fiber optic,1,2,2,1,2,2,2,Yes,Electronic check,104.6,475985.0,1,0,0,1,0,0,1,1,0,2
Female,0,No,No,68,Yes,2,DSL,2,2,2,2,2,2,2,Yes,Electronic check,88.15,614845.0,0,0,1,1,1,1,1,1,1,4
Female,0,No,No,36,Yes,1,Fiber optic,1,2,1,1,2,2,0,Yes,Credit card,94.8,356565.0,0,0,0,1,0,0,1,0,0,1
Male,0,Yes,No,63,Yes,2,Fiber optic,1,2,2,1,2,2,0,Yes,Electronic check,103.4,660300.0,1,0,0,1,0,0,1,1,0,2
Female,1,No,No,32,Yes,1,DSL,1,2,1,2,1,1,0,No,Bank transfer,54.65,183010.0,0,0,0,0,0,0,1,0,1,2
Female,0,Yes,No,71,Yes,2,DSL,2,2,2,2,2,2,2,No,Credit card,85.75,622380.0,0,0,1,1,1,1,1,1,1,4
Female,0,Yes,Yes,66,Yes,2,DSL,2,2,2,1,1,1,0,Yes,Bank transfer,67.45,450865.0,0,0,1,0,0,1,1,1,0,3
Male,0,No,No,63,Yes,1,No,0,0,0,0,0,0,1,No,Mailed check,20.5,132815.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,Yes,41,Yes,1,No,0,0,0,0,0,0,1,Yes,Credit card,20.25,86500.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,1,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,72.1,7210.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,2,Yes,1,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,90.4,16820.0,1,0,0,1,0,0,0,0,0,0
Female,0,Yes,No,70,Yes,1,No,0,0,0,0,0,0,2,No,Bank transfer,19.45,130350.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,23,No,0,DSL,1,1,1,1,2,2,0,Yes,Electronic check,44.95,99685.0,0,0,0,1,0,0,0,0,0,0
Female,1,Yes,No,64,Yes,1,Fiber optic,2,2,2,1,1,2,1,No,Bank transfer,97.0,643090.0,0,0,1,0,0,1,1,1,0,3
Male,0,Yes,Yes,37,Yes,2,DSL,2,1,2,2,1,1,2,Yes,Credit card,62.8,227875.0,0,0,0,0,0,1,0,1,1,3
Male,0,No,Yes,17,Yes,1,DSL,1,1,1,1,1,1,1,No,Mailed check,44.6,68140.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,7,Yes,1,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,89.15,57435.0,0,0,0,1,0,0,0,0,0,0
Male,0,Yes,Yes,4,Yes,2,Fiber optic,1,2,2,1,1,1,0,Yes,Bank transfer,84.8,37190.0,1,0,0,0,0,0,1,1,0,2
Female,1,No,No,21,No,0,DSL,2,1,1,1,2,1,0,Yes,Electronic check,41.9,84010.0,1,0,0,0,0,1,0,0,0,1
Female,0,No,No,10,Yes,1,Fiber optic,1,1,1,1,1,2,0,Yes,Bank transfer,80.25,84600.0,1,0,0,0,0,0,0,0,0,0
Female,1,No,No,16,Yes,2,DSL,2,1,1,1,1,1,0,Yes,Electronic check,54.1,88900.0,0,0,0,0,0,1,0,0,0,1
Male,0,Yes,No,64,Yes,2,Fiber optic,1,2,1,2,2,2,2,Yes,Electronic check,105.25,682340.0,0,0,0,1,0,0,1,0,1,2
Male,1,Yes,No,27,No,0,DSL,2,1,1,1,1,1,0,No,Credit card,30.75,80510.0,1,0,0,0,0,1,0,0,0,1
Male,0,Yes,Yes,42,Yes,2,Fiber optic,2,1,1,1,2,2,1,No,Electronic check,97.1,401675.0,0,0,0,1,0,1,0,0,0,1
Male,0,No,Yes,5,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.2,8375.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,41,Yes,1,Fiber optic,1,2,1,2,2,2,2,Yes,Bank transfer,98.8,395915.0,0,0,0,1,0,0,1,0,1,2
Male,0,Yes,No,58,Yes,1,DSL,1,1,2,1,1,1,1,No,Credit card,50.3,287855.0,0,0,0,0,0,0,0,1,0,1
